ID,Date,Time,Location,District,Lat,Lng,Region,Vehicle_Type,Weather,Road_Type,Light_Condition,Severity,Cause,Injuries,Fatalities,Driver_Age,Age_Group
20251688,2025-09-04,08:20,"Marine Drive, Kochi",Ernakulam,9.976224,76.287151,South,Motorcycle,Rainy,National Highway,Daylight,Major,Lane changing without signal,7,0,26,26-40
20251689,2025-04-06,04:13,"NH-66, Edapally Junction, Kochi",Ernakulam,10.022775,76.311238,South,Car,Windy,City Road,Darkness (Lit),Minor,Road rage,0,0,33,26-40
20251690,2025-12-01,13:47,"Vytilla Junction, Kochi",Ernakulam,9.951293,76.323716,South,Car,Clear,National Highway,Daylight,Fatal,Over-speeding,9,2,45,41-60
20251691,2025-03-04,14:27,"Tirur Road, Malappuram",Malappuram,10.899375,75.913672,South,Auto-rickshaw,Clear,Rural Road,Daylight,Major,Road rage,3,0,35,26-40
20251692,2025-05-16,08:08,"Kottarakkara Junction, Kollam",Kollam,9.006915,76.787237,South,Scooter,Heatwave,Rural Road,Daylight,Minor,Animal crossing,0,0,28,26-40
20251693,2025-01-15,09:19,"Changanacherry Bypass, Kottayam",Kottayam,9.446225,76.551028,South,Motorcycle,Clear,City Road,Daylight,Major,Animal crossing,7,0,33,26-40
20251694,2025-06-05,14:56,"Karunagappally Road, Kollam",Kollam,9.047413,76.526515,South,Bicycle,Rainy,National Highway,Daylight,Fatal,Distracted driving,1,3,47,41-60
20251695,2025-10-12,16:19,"Kottarakkara Junction, Kollam",Kollam,8.990284,76.772223,South,Car,Rainy,City Road,Daylight,Major,Road rage,7,0,22,<26
20251696,2025-06-26,14:11,"Pandalam Road, Pathanamthitta",Pathanamthitta,9.224048,76.645232,South,Car,Rainy,City Road,Daylight,Minor,Overloading,3,0,46,41-60
20251697,2025-02-09,20:16,"Seaport-Airport Road, Kochi",Ernakulam,10.01588,76.351478,South,Motorcycle,Clear,City Road,Darkness (Unlit),Major,Vehicle malfunction,1,1,23,<26
20251698,2025-05-07,08:52,"Ranni Road, Pathanamthitta",Pathanamthitta,9.379073,76.783492,South,Scooter,Stormy,City Road,Daylight,Minor,Overloading,1,0,18,<26
20251699,2025-12-14,14:35,Kottayam-Kumily Road (NH-183),Kottayam,9.561336,76.903752,South,Motorcycle,Clear,City Road,Daylight,Fatal,Tailgating,2,2,18,<26
20251700,2025-05-27,13:26,"Feroke Junction, Kozhikode",Kozhikode,11.178634,75.859831,South,Auto-rickshaw,Windy,City Road,Daylight,Fatal,Pedestrian error,9,1,46,41-60
20251701,2025-08-05,07:42,"NH-66, Kuttippuram, Malappuram",Malappuram,10.849813,75.940538,South,Auto-rickshaw,Stormy,Residential Street,Daylight,Major,Signal violation,7,0,49,41-60
20251702,2025-12-08,12:11,"Pandalam Road, Pathanamthitta",Pathanamthitta,9.21436,76.645685,South,Motorcycle,Foggy,City Road,Daylight,Minor,Vehicle malfunction,2,0,29,26-40
20251703,2025-05-17,16:54,"Nemom, Thiruvananthapuram",Thiruvananthapuram,8.478315,76.950422,South,Motorcycle,Windy,State Highway,Daylight,Fatal,Wrong-side driving,3,4,26,26-40
20251704,2025-11-06,20:56,"Feroke Junction, Kozhikode",Kozhikode,11.17355,75.857666,South,Motorcycle,Rainy,City Road,Darkness (Lit),Minor,Drunk driving,2,0,29,26-40
20251705,2025-08-31,16:28,"NH-66, Kuttippuram, Malappuram",Malappuram,10.863773,75.947509,South,Car,Rainy,State Highway,Daylight,Minor,Poor road condition,0,0,41,41-60
20251706,2025-06-25,18:08,"Perumbavoor Road, Ernakulam",Ernakulam,10.115577,76.482148,South,Motorcycle,Rainy,City Road,Twilight,Minor,Pedestrian error,0,0,23,<26
20251707,2025-06-07,07:48,"Changanacherry Bypass, Kottayam",Kottayam,9.441793,76.534524,South,Van,Rainy,National Highway,Daylight,Fatal,Animal crossing,10,4,54,41-60
20251708,2025-02-03,13:49,"Ranni Road, Pathanamthitta",Pathanamthitta,9.393175,76.773863,South,SUV,Foggy,Residential Street,Daylight,Fatal,Bad lighting,9,5,40,26-40
20251709,2025-12-01,19:31,"Nemom, Thiruvananthapuram",Thiruvananthapuram,8.492925,76.938718,South,Auto-rickshaw,Cloudy,Residential Street,Twilight,Major,Tire burst,3,0,29,26-40
20251710,2025-07-11,06:25,"NH-544, Thrissur Bypass",Thrissur,10.528686,76.216789,South,Bus,Rainy,National Highway,Daylight,Minor,Distracted driving,2,0,42,41-60
20251711,2025-04-27,06:54,"Marine Drive, Kochi",Ernakulam,9.985902,76.277127,South,Car,Windy,City Road,Daylight,Minor,Using phone while driving,0,0,47,41-60
20251712,2025-12-03,14:54,"Tirur Road, Malappuram",Malappuram,10.909691,75.917993,South,Auto-rickshaw,Windy,National Highway,Daylight,Minor,Tailgating,1,0,43,41-60
20251713,2025-07-05,10:50,"NH-66, Kundara, Kollam",Kollam,8.983714,76.681466,South,Car,Rainy,City Road,Daylight,Minor,Tire burst,0,0,51,41-60
20251714,2025-11-07,07:53,"Kalpetta-Mananthavady Road, Wayanad",Wayanad,11.607138,76.078464,South,Auto-rickshaw,Cloudy,City Road,Daylight,Minor,Vehicle malfunction,2,0,45,41-60
20251715,2025-07-02,15:00,"Ranni Road, Pathanamthitta",Pathanamthitta,9.373635,76.778061,South,Car,Rainy,City Road,Daylight,Minor,Brake failure,3,0,45,41-60
20251716,2025-04-07,16:06,"Marine Drive, Kochi",Ernakulam,9.985992,76.269359,South,Truck,Clear,State Highway,Daylight,Minor,Drunk driving,1,0,32,26-40
20251717,2025-10-25,07:33,"Changanacherry Bypass, Kottayam",Kottayam,9.437996,76.542274,South,Motorcycle,Stormy,City Road,Daylight,Minor,Wrong-side driving,3,0,23,<26
20251718,2025-12-09,08:30,"Kozhinjampara Road, Palakkad",Palakkad,10.714103,76.850664,South,Auto-rickshaw,Clear,Rural Road,Daylight,Major,Brake failure,3,0,27,26-40
20251719,2025-04-27,15:05,"NH-66, Kazhakkoottam, Thiruvananthapuram",Thiruvananthapuram,8.569394,76.890829,South,Car,Clear,City Road,Daylight,Major,Using phone while driving,4,0,22,<26
20251720,2025-01-08,07:14,"MC Road, Kottayam",Kottayam,9.590716,76.533381,South,Motorcycle,Clear,State Highway,Daylight,Fatal,Signal violation,6,1,29,26-40
20251721,2025-09-16,16:41,"Ranni Road, Pathanamthitta",Pathanamthitta,9.382248,76.781915,South,Motorcycle,Rainy,National Highway,Daylight,Minor,Animal crossing,2,0,19,<26
20251722,2025-08-19,09:53,"NH-66, Edapally Junction, Kochi",Ernakulam,10.021659,76.298058,South,SUV,Rainy,Residential Street,Daylight,Major,Lane changing without signal,1,0,27,26-40
20251723,2025-03-05,14:56,"NH-85, Munnar Road, Idukki",Idukki,9.999764,77.055296,South,Scooter,Cloudy,National Highway,Daylight,Major,Wrong-side driving,6,1,22,<26
20251724,2025-12-29,16:37,"Ottappalam Bypass, Palakkad",Palakkad,10.767036,76.385972,South,Car,Rainy,City Road,Daylight,Minor,Pedestrian error,3,0,36,26-40
20251725,2025-11-09,14:23,"NH-66, Kazhakkoottam, Thiruvananthapuram",Thiruvananthapuram,8.564141,76.878859,South,Truck,Rainy,State Highway,Daylight,Fatal,Over-speeding,10,2,43,41-60
20251726,2025-08-08,16:23,"Paravur Road, Kollam",Kollam,8.794776,76.658134,South,Motorcycle,Rainy,State Highway,Daylight,Fatal,Tailgating,1,2,29,26-40
20251727,2025-02-24,17:57,"NH-66, Kasaragod Bypass",Kasaragod,12.492119,74.995721,South,Scooter,Clear,Rural Road,Daylight,Major,Bad lighting,2,0,19,<26
20251728,2025-11-19,15:02,"Peroorkada Junction, Thiruvananthapuram",Thiruvananthapuram,8.551091,76.930451,South,Car,Rainy,City Road,Daylight,Major,Tire burst,6,0,53,41-60
20251729,2025-04-26,08:21,"Pandalam Road, Pathanamthitta",Pathanamthitta,9.214245,76.649512,South,Car,Heatwave,City Road,Daylight,Minor,Bad lighting,0,0,55,41-60
20251730,2025-09-07,16:53,"Feroke Junction, Kozhikode",Kozhikode,11.179953,75.857294,South,Car,Rainy,Rural Road,Daylight,Major,Tire burst,7,1,26,26-40
20251731,2025-12-14,08:36,Kottayam-Kumily Road (NH-183),Kottayam,9.576755,76.886106,South,Motorcycle,Cloudy,City Road,Daylight,Major,Tire burst,7,0,22,<26
20251732,2025-01-19,01:33,"Kozhinjampara Road, Palakkad",Palakkad,10.731062,76.836986,South,Motorcycle,Rainy,Residential Street,Darkness (Lit),Minor,Drunk driving,3,0,37,26-40
20251733,2025-09-02,13:58,"Vytilla Junction, Kochi",Ernakulam,9.950308,76.316652,South,Car,Stormy,State Highway,Daylight,Minor,Signal violation,2,0,48,41-60
20251734,2025-01-21,09:11,"Guruvayur Road, Thrissur",Thrissur,10.599459,76.034027,South,SUV,Clear,Rural Road,Daylight,Minor,Tire burst,2,0,37,26-40
20251735,2025-12-30,16:20,"Pandalam Road, Pathanamthitta",Pathanamthitta,9.213001,76.652381,South,Truck,Foggy,Rural Road,Daylight,Minor,Bad lighting,1,0,55,41-60
20251736,2025-11-30,11:51,"Vadakkanchery Road, Thrissur",Thrissur,10.537591,76.503624,South,Motorcycle,Foggy,City Road,Daylight,Major,Lane changing without signal,2,0,18,<26
20251737,2025-04-17,13:52,"Attingal Bypass, Thiruvananthapuram",Thiruvananthapuram,8.69124,76.806426,South,Truck,Stormy,State Highway,Daylight,Major,Over-speeding,5,0,36,26-40
20251738,2025-02-19,13:36,"Paravur Road, Kollam",Kollam,8.799132,76.671119,South,Car,Clear,City Road,Daylight,Minor,Pedestrian error,0,0,30,26-40
20251739,2025-07-12,07:01,"Cherthala Road, Alappuzha",Alappuzha,9.692419,76.342791,South,Motorcycle,Rainy,City Road,Daylight,Minor,Animal crossing,2,0,22,<26
20251740,2025-12-22,15:27,"Perinthalmanna Road, Malappuram",Malappuram,10.967764,76.225565,South,Motorcycle,Clear,City Road,Daylight,Major,Pedestrian error,3,0,28,26-40
20251741,2025-05-17,15:03,"Seaport-Airport Road, Kochi",Ernakulam,10.030923,76.362893,South,Car,Cloudy,City Road,Daylight,Minor,Tire burst,2,0,18,<26
20251742,2025-08-25,10:00,"NH-66, Kundara, Kollam",Kollam,8.979414,76.685482,South,Motorcycle,Rainy,State Highway,Daylight,Minor,Pedestrian error,1,0,27,26-40
20251743,2025-01-17,12:44,"Tirur Road, Malappuram",Malappuram,10.902796,75.921484,South,Motorcycle,Clear,City Road,Daylight,Minor,Using phone while driving,1,0,23,<26
20251744,2025-12-20,16:24,"Kattappana Road, Idukki",Idukki,9.755094,77.115106,South,Auto-rickshaw,Clear,Rural Road,Daylight,Major,Sleep deprivation,1,0,33,26-40
20251745,2025-12-29,08:47,"NH-66, Kozhikode Bypass",Kozhikode,11.263442,75.770855,South,Motorcycle,Clear,City Road,Daylight,Minor,Pedestrian error,2,0,23,<26
20251746,2025-04-27,13:14,"Kakkanad, Kochi",Ernakulam,10.012343,76.346664,South,Car,Clear,National Highway,Daylight,Major,Over-speeding,5,0,38,26-40
20251747,2025-09-29,15:54,"Kakkanad, Kochi",Ernakulam,10.004787,76.362324,South,Auto-rickshaw,Cloudy,National Highway,Daylight,Minor,Poor road condition,0,0,44,41-60
20251748,2025-03-28,17:01,"Attingal Bypass, Thiruvananthapuram",Thiruvananthapuram,8.701494,76.814472,South,Car,Heatwave,State Highway,Daylight,Major,Wrong-side driving,4,0,29,26-40
20251749,2025-09-13,17:35,"NH-66, Kundara, Kollam",Kollam,8.986243,76.698911,South,Auto-rickshaw,Rainy,Residential Street,Daylight,Minor,Drunk driving,3,0,42,41-60
20251750,2025-12-16,08:21,"Seaport-Airport Road, Kochi",Ernakulam,10.034169,76.354438,South,Scooter,Clear,State Highway,Daylight,Major,Over-speeding,7,0,18,<26
20251751,2025-01-23,12:40,Palakkad-Coimbatore Highway (NH-544),Palakkad,10.785639,76.653945,South,Bicycle,Cloudy,Rural Road,Daylight,Minor,Tire burst,3,0,27,26-40
20251752,2025-05-29,00:34,"MC Road, Kottayam",Kottayam,9.587604,76.527665,South,Auto-rickshaw,Clear,City Road,Darkness (Lit),Major,Poor road condition,1,0,40,26-40
20251753,2025-01-03,11:54,"Perumbavoor Road, Ernakulam",Ernakulam,10.098549,76.464571,South,Motorcycle,Foggy,City Road,Daylight,Minor,Bad lighting,3,0,35,26-40
20251754,2025-04-30,07:06,"Marine Drive, Kochi",Ernakulam,9.979723,76.275439,South,Bus,Clear,City Road,Daylight,Minor,Using phone while driving,2,0,29,26-40
20251755,2025-12-14,03:11,"Peroorkada Junction, Thiruvananthapuram",Thiruvananthapuram,8.538644,76.931685,South,Car,Cloudy,Residential Street,Darkness (Lit),Minor,Drunk driving,2,0,41,41-60
20251756,2025-03-20,14:14,"Kanhangad Road, Kasaragod",Kasaragod,12.355403,75.102219,South,SUV,Heatwave,City Road,Daylight,Minor,Tailgating,1,0,29,26-40
20251757,2025-03-04,12:08,"Kattappana Road, Idukki",Idukki,9.74892,77.101485,South,Auto-rickshaw,Windy,National Highway,Daylight,Minor,Tailgating,2,0,41,41-60
20251758,2025-08-06,21:19,"Nemom, Thiruvananthapuram",Thiruvananthapuram,8.481733,76.944197,South,Truck,Cloudy,National Highway,Darkness (Unlit),Major,Over-speeding,7,1,20,<26
20251759,2025-10-29,21:22,"Vellayambalam, Thiruvananthapuram",Thiruvananthapuram,8.514493,76.94487,South,Motorcycle,Clear,City Road,Darkness (Unlit),Minor,Signal violation,2,0,35,26-40
20251760,2025-07-08,16:34,Kannur-Mananthavady Road,Kannur,11.873384,75.685458,South,Motorcycle,Cloudy,National Highway,Daylight,Minor,Distracted driving,1,0,29,26-40
20251761,2025-11-17,07:01,"NH-66, Kasaragod Bypass",Kasaragod,12.511569,74.993982,South,Van,Cloudy,National Highway,Daylight,Major,Tailgating,6,0,44,41-60
20251762,2025-03-10,07:16,"NH-66, Kasaragod Bypass",Kasaragod,12.502371,74.985547,South,Van,Cloudy,City Road,Daylight,Minor,Poor road condition,0,0,47,41-60
20251763,2025-11-08,08:29,"Tirur Road, Malappuram",Malappuram,10.908534,75.919127,South,Motorcycle,Clear,City Road,Daylight,Minor,Distracted driving,2,0,30,26-40
20251764,2025-12-18,16:11,"Vadakkanchery Road, Thrissur",Thrissur,10.531662,76.504688,South,Lorry,Cloudy,State Highway,Daylight,Fatal,Over-speeding,3,4,46,41-60
20251765,2025-06-03,18:35,"NH-66, Kozhikode Bypass",Kozhikode,11.262723,75.774089,South,Car,Foggy,Rural Road,Twilight,Minor,Animal crossing,3,0,39,26-40
20251766,2025-03-13,06:26,"Vytilla Junction, Kochi",Ernakulam,9.965913,76.309847,South,Motorcycle,Clear,Rural Road,Daylight,Major,Overloading,7,0,18,<26
20251767,2025-08-02,03:50,"Kottarakkara Junction, Kollam",Kollam,9.005,76.77254,South,Bus,Rainy,City Road,Darkness (Lit),Minor,Lane changing without signal,2,0,61,60+
20251768,2025-06-18,07:40,"Chalakudy Road, Thrissur",Thrissur,10.310126,76.322427,South,Motorcycle,Stormy,National Highway,Daylight,Fatal,Poor road condition,2,1,18,<26
20251769,2025-06-16,17:40,Kannur-Mananthavady Road,Kannur,11.880738,75.680302,South,Motorcycle,Rainy,City Road,Daylight,Minor,Drunk driving,0,0,31,26-40
20251770,2025-03-15,20:17,"NH-544, Thrissur Bypass",Thrissur,10.518189,76.207281,South,Motorcycle,Heatwave,City Road,Darkness (Lit),Major,Animal crossing,7,0,19,<26
20251771,2025-11-26,10:49,"Sultan Bathery Road, Wayanad",Wayanad,11.657339,76.251338,South,Motorcycle,Cloudy,City Road,Daylight,Minor,Road rage,1,0,18,<26
20251772,2025-09-16,10:33,"Perinthalmanna Road, Malappuram",Malappuram,10.980934,76.226582,South,Motorcycle,Rainy,Rural Road,Daylight,Minor,Pedestrian error,3,0,22,<26
20251773,2025-08-31,10:58,"Manjeri Bypass, Malappuram",Malappuram,11.110186,76.111959,South,Tractor,Rainy,Rural Road,Daylight,Minor,Over-speeding,3,0,43,41-60
20251774,2025-01-16,12:29,"Sultan Bathery Road, Wayanad",Wayanad,11.662248,76.264616,South,Motorcycle,Clear,City Road,Daylight,Minor,Road rage,2,0,18,<26
20251775,2025-01-18,21:15,"NH-66, Kozhikode Bypass",Kozhikode,11.250935,75.785126,South,Motorcycle,Clear,City Road,Darkness (Unlit),Major,Tire burst,3,0,31,26-40
20251776,2025-10-13,08:25,"Perumbavoor Road, Ernakulam",Ernakulam,10.111039,76.469817,South,Car,Rainy,State Highway,Daylight,Minor,Pedestrian error,1,0,27,26-40
20251777,2025-12-31,14:37,"Manjeri Bypass, Malappuram",Malappuram,11.124571,76.109317,South,SUV,Cloudy,National Highway,Daylight,Major,Over-speeding,1,0,47,41-60
20251778,2025-03-20,13:22,"Kalpetta-Mananthavady Road, Wayanad",Wayanad,11.608994,76.073153,South,Car,Rainy,City Road,Daylight,Minor,Brake failure,0,0,33,26-40
20251779,2025-04-12,08:53,"Kottarakkara Junction, Kollam",Kollam,9.001671,76.76947,South,Lorry,Clear,City Road,Daylight,Minor,Animal crossing,2,0,33,26-40
20251780,2025-08-19,15:25,"Kozhinjampara Road, Palakkad",Palakkad,10.717892,76.836466,South,Motorcycle,Rainy,City Road,Daylight,Minor,Pedestrian error,1,0,29,26-40
20251781,2025-03-14,11:29,"Vytilla Junction, Kochi",Ernakulam,9.948038,76.321684,South,Car,Rainy,Rural Road,Daylight,Minor,Signal violation,3,0,42,41-60
20251782,2025-11-27,13:02,Kannur-Mananthavady Road,Kannur,11.880373,75.663436,South,Scooter,Rainy,City Road,Daylight,Major,Sleep deprivation,1,0,28,26-40
20251783,2025-04-22,17:05,"Cherthala Road, Alappuzha",Alappuzha,9.690654,76.328016,South,Auto-rickshaw,Heatwave,City Road,Daylight,Minor,Distracted driving,2,0,29,26-40
20251784,2025-01-28,15:55,"NH-66, Kannur Bypass",Kannur,11.867797,75.37419,South,Car,Clear,National Highway,Daylight,Minor,Tailgating,1,0,39,26-40
20251785,2025-09-20,17:20,"Kalpetta-Mananthavady Road, Wayanad",Wayanad,11.602472,76.072777,South,Motorcycle,Rainy,National Highway,Daylight,Major,Drunk driving,6,0,23,<26
20251786,2025-07-29,15:05,"Tirur Road, Malappuram",Malappuram,10.915835,75.930872,South,Motorcycle,Rainy,Rural Road,Daylight,Minor,Using phone while driving,2,0,35,26-40
20251787,2025-11-23,08:02,"Kuttanad Road, Alappuzha",Alappuzha,9.3985,76.422709,South,Van,Clear,City Road,Daylight,Minor,Tailgating,0,0,61,60+
20251788,2025-08-20,08:52,"Kakkanad, Kochi",Ernakulam,10.008738,76.345124,South,Motorcycle,Stormy,State Highway,Daylight,Major,Tailgating,3,0,28,26-40
20251789,2025-12-01,14:55,"NH-66, Kuttippuram, Malappuram",Malappuram,10.867146,75.953872,South,Scooter,Clear,State Highway,Daylight,Major,Poor road condition,5,0,31,26-40
20251790,2025-06-15,23:08,"Kesavadasapuram Junction, Thiruvananthapuram",Thiruvananthapuram,8.518812,76.936482,South,Motorcycle,Cloudy,National Highway,Darkness (Lit),Minor,Tailgating,1,0,18,<26
20251791,2025-12-26,08:34,"NH-66, Kundara, Kollam",Kollam,8.980054,76.686958,South,Lorry,Clear,Rural Road,Daylight,Minor,Drunk driving,3,0,44,41-60
20251792,2025-12-31,18:31,"Pandalam Road, Pathanamthitta",Pathanamthitta,9.22305,76.661092,South,Truck,Cloudy,National Highway,Twilight,Fatal,Wrong-side driving,10,2,53,41-60
20251793,2025-05-21,09:47,"Kuttanad Road, Alappuzha",Alappuzha,9.399751,76.425089,South,Scooter,Stormy,City Road,Daylight,Major,Road rage,3,0,21,<26
20251794,2025-04-08,18:17,"NH-66, Kazhakkoottam, Thiruvananthapuram",Thiruvananthapuram,8.557045,76.873436,South,Motorcycle,Windy,City Road,Twilight,Major,Tire burst,6,0,18,<26
20251795,2025-10-16,14:44,"NH-66, Alappuzha Bypass",Alappuzha,9.498943,76.339366,South,Motorcycle,Rainy,State Highway,Daylight,Minor,Drunk driving,0,0,18,<26
20251796,2025-08-09,14:01,"NH-66, Kozhikode Bypass",Kozhikode,11.254953,75.789768,South,Scooter,Rainy,Residential Street,Daylight,Fatal,Sleep deprivation,8,3,18,<26
20251797,2025-11-29,15:50,"Changanacherry Bypass, Kottayam",Kottayam,9.452861,76.541258,South,Motorcycle,Cloudy,Residential Street,Daylight,Minor,Distracted driving,3,0,32,26-40
20251798,2025-10-09,18:06,"Kakkanad, Kochi",Ernakulam,10.010744,76.342952,South,Scooter,Clear,City Road,Twilight,Major,Drunk driving,7,0,30,26-40
20251799,2025-08-09,12:45,"Perinthalmanna Road, Malappuram",Malappuram,10.968222,76.238891,South,SUV,Rainy,City Road,Daylight,Minor,Signal violation,0,0,19,<26
20251800,2025-06-25,14:52,"NH-66, Kuttippuram, Malappuram",Malappuram,10.857617,75.932857,South,Motorcycle,Rainy,State Highway,Daylight,Fatal,Drunk driving,8,2,18,<26
20251801,2025-10-26,07:44,"NH-66, Kundara, Kollam",Kollam,8.998599,76.68387,South,Car,Cloudy,State Highway,Daylight,Major,Wrong-side driving,5,0,57,41-60
20251802,2025-11-28,19:36,"NH-85, Munnar Road, Idukki",Idukki,9.99939,77.062231,South,Motorcycle,Clear,State Highway,Twilight,Major,Lane changing without signal,4,0,26,26-40
20251803,2025-12-29,21:32,"NH-66, Kasaragod Bypass",Kasaragod,12.498213,74.980053,South,Car,Cloudy,Residential Street,Darkness (Lit),Fatal,Overloading,8,1,34,26-40
20251804,2025-07-04,16:57,"NH-66, Alappuzha Bypass",Alappuzha,9.499532,76.348269,South,Motorcycle,Rainy,City Road,Daylight,Minor,Animal crossing,1,0,25,<26
20251805,2025-06-03,13:39,"Changanacherry Bypass, Kottayam",Kottayam,9.45153,76.548899,South,Bicycle,Rainy,National Highway,Daylight,Fatal,Vehicle malfunction,7,4,42,41-60
20251806,2025-07-05,08:40,Palakkad-Coimbatore Highway (NH-544),Palakkad,10.781123,76.645627,South,Auto-rickshaw,Cloudy,National Highway,Daylight,Minor,Over-speeding,3,0,33,26-40
20251807,2025-12-13,13:45,"Changanacherry Bypass, Kottayam",Kottayam,9.44943,76.547552,South,Auto-rickshaw,Cloudy,Rural Road,Daylight,Minor,Lane changing without signal,2,0,51,41-60
20251808,2025-12-04,16:31,"Manjeri Bypass, Malappuram",Malappuram,11.109424,76.12755,South,Car,Cloudy,Rural Road,Daylight,Minor,Using phone while driving,1,0,27,26-40
20251809,2025-02-12,07:09,"Thalassery Road, Kannur",Kannur,11.757784,75.48431,South,Car,Cloudy,Residential Street,Daylight,Minor,Sleep deprivation,2,0,23,<26
20251810,2025-06-18,17:59,"Cherthala Road, Alappuzha",Alappuzha,9.684044,76.336217,South,Motorcycle,Cloudy,City Road,Daylight,Minor,Over-speeding,0,0,20,<26
20251811,2025-12-22,01:15,"Kakkanad, Kochi",Ernakulam,10.015636,76.356678,South,Motorcycle,Cloudy,Rural Road,Darkness (Lit),Fatal,Drunk driving,1,4,18,<26
20251812,2025-03-10,11:41,"Mavoor Road, Kozhikode",Kozhikode,11.26152,75.815636,South,Auto-rickshaw,Stormy,City Road,Daylight,Minor,Poor road condition,3,0,28,26-40
20251813,2025-06-23,13:17,"Kanhangad Road, Kasaragod",Kasaragod,12.35253,75.088518,South,Bus,Rainy,State Highway,Daylight,Major,Over-speeding,1,0,29,26-40
